target,ids,date,flag,user,text
1,1564121818,Mon Apr 20 01:53:10 PDT 2009,NO_QUERY,robinmatthewfry,@willhowells Good choice
0,1557055464,Sun Apr 19 01:45:53 PDT 2009,NO_QUERY,hamjolou,Got the sunday night blues Really not looking forward to returning to the work treadmill...
1,1681029460,Sat May 02 13:03:11 PDT 2009,NO_QUERY,brea911,"Going to target, and buying some more slim fast."
0,1548492233,Fri Apr 17 21:06:10 PDT 2009,NO_QUERY,iheartnynuk,@BluePhoenix1 just going but i gotta drive a bunch of out-of-town fam to and fro the wedding so will prob end up not coming home after
1,1557455079,Sun Apr 19 04:13:09 PDT 2009,NO_QUERY,gdgdgd,ohh thats heaps good. Ps Julie is AMAZZZZING! oiii!!! im moving to ENGLAND next year!!
1,1679841743,Sat May 02 10:18:18 PDT 2009,NO_QUERY,leafiness,@d33pak Whooo! My first retweet! Much love
0,1557708070,Sun Apr 19 05:37:06 PDT 2009,NO_QUERY,LOZASsooDOPE,"a beautiful day spent with ones dear to me.. but not all of them ~...i pray for strength daily, Lord please grant me the serenity...~"
1,1693511925,Sun May 03 22:47:29 PDT 2009,NO_QUERY,Nickasaurusrex,I had a amazing day ! I hope you guys had a good day to. Goodnight
0,1695685131,Mon May 04 06:43:05 PDT 2009,NO_QUERY,igotmunchies,just lost a good couple of days work on igotmunchies.co.uk
1,1676192356,Fri May 01 21:20:39 PDT 2009,NO_QUERY,HeatherActon78,I find it very interesting how much Twitter changes come Friday 5pm. I like it
0,1468228341,Tue Apr 07 00:25:13 PDT 2009,NO_QUERY,pauldthompson,"@RussyRhubarb A new twitter name without telling me? Boo. By the way, I think Oberon is dead Haven't seen him for ages..."
1,1679874848,Sat May 02 10:22:59 PDT 2009,NO_QUERY,vherbig,i try to work til dinner... weï¿½ll have asparagus with potatoes and sauce hollandaise...yummy
1,1574130699,Tue Apr 21 04:22:06 PDT 2009,NO_QUERY,besz,@Dutchiedude LOL European Connection Service getting paid 5 quid for this? rofl!
0,1677705854,Sat May 02 03:32:25 PDT 2009,NO_QUERY,lazyint,At work today... won't be stayin too long though...too nice out!!
1,1468541764,Tue Apr 07 02:18:19 PDT 2009,NO_QUERY,oladaniel,Really good and helpful about the various Crisis in the DC Universe - I have read them all http://crisis2crisis.com/
0,1572832487,Mon Apr 20 22:43:08 PDT 2009,NO_QUERY,LIEvans,I miss my husband and am sad he didn't contact me today.
0,1556057746,Sat Apr 18 21:30:36 PDT 2009,NO_QUERY,uiresponder,Wishes that ObjC2 had namespaces.
1,1468743689,Tue Apr 07 03:29:43 PDT 2009,NO_QUERY,MISSMARY77,@FanJenniTastic i do miss Bobalicious
1,1573784512,Tue Apr 21 02:50:39 PDT 2009,NO_QUERY,sassleberry,"@nicolacortese haha greta cam eup with tassle berry for tasmania and then named me sassle berry, i love it"
0,1563893620,Mon Apr 20 00:45:19 PDT 2009,NO_QUERY,andyhill1,@needygirl I've a whole day to wait yet
0,1551580559,Sat Apr 18 09:26:00 PDT 2009,NO_QUERY,allyspoon,Just might cry every time she looks out the window and sees all this snow...
1,1556243160,Sat Apr 18 22:07:27 PDT 2009,NO_QUERY,semipenguin,"@siriuslyheather I love my hair. It's a bit of an effort to keep, but I like it"
0,1687029172,Sun May 03 07:33:10 PDT 2009,NO_QUERY,aam_109,@JPacittiMusic even though it's raining today LOL
0,1676364972,Fri May 01 21:49:57 PDT 2009,NO_QUERY,TylerFish,Yeah! Only three more minutes till wada! I already want to go home. I'm in a high risk of contracting swine flu...... at least i get ...
0,1469639421,Tue Apr 07 06:59:02 PDT 2009,NO_QUERY,vivaa,@PhillyD I really hope your dad is getting better Phil Stay strong!
1,1677346230,Sat May 02 01:36:21 PDT 2009,NO_QUERY,giographix,Ok tweeps. Im off for a bit. Please keep an eye on @passionsista and make sure she doesn't break anything!
0,1565392201,Mon Apr 20 06:38:47 PDT 2009,NO_QUERY,mamarcus17,@JDWade Traffic was way nasty this morning.
0,1687498359,Sun May 03 08:51:25 PDT 2009,NO_QUERY,theteamcolours,low quality speakers ruin everything
1,1553862812,Sat Apr 18 15:25:00 PDT 2009,NO_QUERY,elizabeth_ann,@NathanFillion who's booksigning? oh! is this the borders thing? i'm going tonight (Fresno store) to spend money and be supportive
1,1692604778,Sun May 03 20:21:43 PDT 2009,NO_QUERY,Pining,"@mandyism Oh man, beards are like a backpack for your face."
1,1551394130,Sat Apr 18 08:56:37 PDT 2009,NO_QUERY,hmorast,"hayyy, tanning today"
1,1556954716,Sun Apr 19 01:12:17 PDT 2009,NO_QUERY,audioinfected,check www.audioinfected.com - es gibt ein neues mp3
0,1694929044,Mon May 04 04:38:15 PDT 2009,NO_QUERY,maddisondesigns,@Ottimisvico Doesn't sound pleasant. Kinda sounds like a squashed nerve or something. Glad it's feeling a bit better now
0,1751669274,Sat May 09 19:59:43 PDT 2009,NO_QUERY,babysara,"Saves the day was amaazinggg!!!! Heading home now, i already miss them"
1,1686352500,Sun May 03 05:02:43 PDT 2009,NO_QUERY,PaulaMacKay,"Hi all My trip to Ikea with Gemma turned into a whole evening involving lots of chilli, Swedish pear cider, white wine and Rammstein."
1,1688079805,Sun May 03 10:17:30 PDT 2009,NO_QUERY,IamSpectacular,@RealityTVBuzzz Keisha Cole &quot;the way it is&quot; Freakie be wildn on there!
0,1573786681,Tue Apr 21 02:51:17 PDT 2009,NO_QUERY,emilyisgifted,i have really sore arms from netball not good!!
0,1573413928,Tue Apr 21 01:03:25 PDT 2009,NO_QUERY,rcarson,There's no breakfast-type food in the house this morning
1,1468727380,Tue Apr 07 03:24:10 PDT 2009,NO_QUERY,mrjie,I'm now a fan of David Archuleta. I regret not watching American Idol Season 7. Oh well...
1,1685485048,Sun May 03 00:35:55 PDT 2009,NO_QUERY,CherylH77,@Rainnbow warmish but getting cooler - booked in for a long over due pedicure tomorrow
0,1693524533,Sun May 03 22:50:05 PDT 2009,NO_QUERY,t8umm,doesnt feel like i have school tomorrow. rehearsal was aweful. had a bunch of fun at laurens party! misses seeing anna&amp;amanda ilovethem!
1,1557297229,Sun Apr 19 03:13:36 PDT 2009,NO_QUERY,InternetMentor,@marcoventi depends on what state i am in the UK
1,1680312168,Sat May 02 11:23:27 PDT 2009,NO_QUERY,zxcvbgfdsa8,I'm installing redmine on my server so I can organize my life.
0,1559741412,Sun Apr 19 11:55:57 PDT 2009,NO_QUERY,SarahJaneMorris,@AlexCaseyBaby Sadly Picasso's closed its doors a couple of months ago!
0,1685671922,Sun May 03 01:29:32 PDT 2009,NO_QUERY,ehhhcharliex,Passing the fuuuuck out. Work at 1 tomorrow
0,1557430896,Sun Apr 19 04:04:13 PDT 2009,NO_QUERY,Rebellion_Lies,has to go to work
1,1563700235,Sun Apr 19 23:53:09 PDT 2009,NO_QUERY,theroundup,"@fmll Ah, you go to church my dear, cant give you any ideas or free shows"
0,1564989346,Mon Apr 20 05:34:30 PDT 2009,NO_QUERY,mrtonylee,@EdCatto - that link doesn't seem to work...
1,1468527448,Tue Apr 07 02:12:57 PDT 2009,NO_QUERY,SoBeIt24,Watching ellen show...
1,1678604005,Sat May 02 07:12:52 PDT 2009,NO_QUERY,simplyabby,asks mike's bet.. *pacquio* hihi.. lets see ) http://plurk.com/p/re38a
0,1564711164,Mon Apr 20 04:38:48 PDT 2009,NO_QUERY,domster,Awww. Kinda sad to see T-Mobile lose the Starbucks contract. Kinda hoped it was some joint venture with O2.
0,1752663615,Sat May 09 22:34:55 PDT 2009,NO_QUERY,EchoHuntx,"@perfectdenial I swear accdent fellow you like stick on shit, says the guy who manger to drop the Pune sol right in the mop bukekt"
1,1573822653,Tue Apr 21 03:01:17 PDT 2009,NO_QUERY,roxylina,@shahrukh_khan In what way ? :p (Sorry for my english ..)
1,1678173397,Sat May 02 05:47:27 PDT 2009,NO_QUERY,Msbiddybytes,"@MacJunction lol...no, not exactly"
0,1563571735,Sun Apr 19 23:21:15 PDT 2009,NO_QUERY,SaRa_BaXteR,ugh! i go back 2 skool 2marow i totally shud b asleep rite now but al break i didnt go 2 bed til 3. so now i cant sleep bc its only 11:20
0,1564663574,Mon Apr 20 04:28:00 PDT 2009,NO_QUERY,Vaishle,twitter is confusing ...... help!!!!!
0,1694858990,Mon May 04 04:23:33 PDT 2009,NO_QUERY,quetzal,knocked out
1,1573579876,Tue Apr 21 01:50:56 PDT 2009,NO_QUERY,YvonneDuong,@fmonyourdial give me a review on it! i'm thinking about upgrading too
0,1752768516,Sat May 09 22:55:38 PDT 2009,NO_QUERY,RaquelRod,@valthevandle aaahhhh I can't. I'm at my cousins bday thing. wish I could be there
0,1693406127,Sun May 03 22:27:07 PDT 2009,NO_QUERY,colormesunshine,@iyamalhotra feeling little feverish and a cold. sniff sniff
0,1680701379,Sat May 02 12:17:41 PDT 2009,NO_QUERY,WichitaCindy,@SacredOm It's over.
1,1679767242,Sat May 02 10:07:53 PDT 2009,NO_QUERY,tillyhicklin,Belting it out on SingStar has to be one of my favourite things to do.
1,1553676952,Sat Apr 18 14:54:51 PDT 2009,NO_QUERY,Randomizer10,On my blackberry
0,1559734055,Sun Apr 19 11:54:50 PDT 2009,NO_QUERY,irishtrey09,Damn my phone and its zero battery power
1,1574046265,Tue Apr 21 04:01:40 PDT 2009,NO_QUERY,AmanMerchant,"Dubai's new airport, expected to be the world's largest, delayed until June 2010. Sensible http://viigo.im/lTR"
1,1675966695,Fri May 01 20:45:35 PDT 2009,NO_QUERY,lowroller36,"@sonya415 Which one do you like better, Sprinkles or Kara's? I love them both"
1,1679731180,Sat May 02 10:02:54 PDT 2009,NO_QUERY,SafarYacoub,@spencerpratt every day in LA is a weekend or how was it?
0,1678999119,Sat May 02 08:16:51 PDT 2009,NO_QUERY,callumthomas,Aaah I just heard @ddlovato 'La La Land' on the radio for the 1st time yay!! I know I'm twittering too much but I'm bored
0,1557551037,Sun Apr 19 04:47:16 PDT 2009,NO_QUERY,Kemeiying,"@polyxena went to People's Square with Struan had lunch in No. 1 Store, rather than in Taikang Road as planned as rain came down"
0,1760270742,Sun May 10 21:05:25 PDT 2009,NO_QUERY,Izzymyster,"Okay that wasn't my 500th post! It was my 460th, I need to learn to count"
0,1573912074,Tue Apr 21 03:26:30 PDT 2009,NO_QUERY,fn17,Oh! I hate topshop for not having my dress
0,1752800832,Sat May 09 23:02:07 PDT 2009,NO_QUERY,mattachung,Xbox NBA Inside Drive 2003. Cleveland vs Celtics. Talking to my babe Caralisa. Missing her already
1,1564283402,Mon Apr 20 02:43:21 PDT 2009,NO_QUERY,warjan,"@charlesroper and it'd rather be 'sometimes is genius, sometimes plain dumb' instead of 'might be genius'"
0,1685476793,Sun May 03 00:33:39 PDT 2009,NO_QUERY,SpiderTash,it is 2:30 am and i can't sleep
1,1677594268,Sat May 02 02:56:13 PDT 2009,NO_QUERY,eilidhbaileyg,@Wossy listening to u the now! just want u to know your radio show is one of the very few things me and my mum agree on keep it up
1,1468489669,Tue Apr 07 01:59:31 PDT 2009,NO_QUERY,Adrian_Lauerer,@Sum41Official finally you guys are here! Can't wait for the new album!
0,1468486008,Tue Apr 07 01:58:05 PDT 2009,NO_QUERY,soock,"trying to extend reading the watchmen by not reading it at all, i dont want it to end"
0,1565714206,Mon Apr 20 07:23:33 PDT 2009,NO_QUERY,brownbeads,"Um just wheezing, think um coming down with a cold,"
0,1564014917,Mon Apr 20 01:20:22 PDT 2009,NO_QUERY,sigridth,@RealHughJackman summer is not yet approaching here in the north of Spain
0,1551964948,Sat Apr 18 10:25:58 PDT 2009,NO_QUERY,heathert8,"Damn, today was the aspca wag'n walk. I wanted to go damn sucky weather."
0,1792640065,Wed May 13 23:45:37 PDT 2009,NO_QUERY,april_q8,hi ta3bana i have a stomach ache
0,1558851010,Sun Apr 19 09:34:39 PDT 2009,NO_QUERY,batatakley,@soultravelers3 All the good prizes contest are always restricted to usa citizens... I always feel so left out.
0,1793156026,Thu May 14 01:35:24 PDT 2009,NO_QUERY,GlastoWatch,"@johnvanham Go on, rub it in will you"
0,1754237682,Sun May 10 05:32:07 PDT 2009,NO_QUERY,mel3577,"@CuttingOnions Yes, sorry you're busy with work! But we'll have to flail about huddysex for all the summer. ;)"
0,1679006807,Sat May 02 08:18:05 PDT 2009,NO_QUERY,anitha_manizer,"@PerlaLuna , i didnt see her on her b.day .. we were supost to have dinner, but she canceled.."
0,1553298284,Sat Apr 18 13:53:40 PDT 2009,NO_QUERY,paulpuddifoot,@msonline_uk i had a Green Day spell years ago. Haven't listened to them in such a long time
1,1468853758,Tue Apr 07 04:04:38 PDT 2009,NO_QUERY,mshawyer,@jenbishopsydney I know! Gutted. Next time tho when you are back. I have put the chicken carcass back in the freezer for next time x
0,1564776936,Mon Apr 20 04:53:18 PDT 2009,NO_QUERY,MaRyBaYbE,stupid flyers!!! flyers won 6-3 sorry pens. better luck next time? u pens betta whoop der @$$'s next time
0,1793063064,Thu May 14 01:13:53 PDT 2009,NO_QUERY,Tez1990,Is nervous as shit today! meeting with big boss to see if i have passed my nvq 2 good luck to me
1,1565722866,Mon Apr 20 07:24:42 PDT 2009,NO_QUERY,timmytimtim47,is soooo determined to get super tanned so i think..im gonna head to the beach once again! haha i love the pacific coast!
1,1468884182,Tue Apr 07 04:14:00 PDT 2009,NO_QUERY,mandaaabearr,"@hiyaaax3 morning. don't worry, be happy. i love you."
1,1557430140,Sun Apr 19 04:03:58 PDT 2009,NO_QUERY,maq1988,"@jamescreese we have orange ones at work, 11 of them I think"
1,1677154217,Sat May 02 00:41:46 PDT 2009,NO_QUERY,Brooklyn_H,@WeirdKidd cos i know where r u from?
0,1470175790,Tue Apr 07 08:34:27 PDT 2009,NO_QUERY,zinziii,@seanpaull Nothing particuarly interesting anyway. Partially because Im lacking money but also because Im swamped with coursework
1,1680883321,Sat May 02 12:43:01 PDT 2009,NO_QUERY,SGBCandace,I am off to get my nails done. Tweet at everybody later!
1,1679006111,Sat May 02 08:17:58 PDT 2009,NO_QUERY,Alun_Lifesense,@morganafaithful Thanks for the follow. You'll find your way around twitter soon I'm sure Have a great weekend.
0,1753965111,Sun May 10 04:20:55 PDT 2009,NO_QUERY,brianfriedman,This day was too long.... someone hacked me I'm sad
0,1559028161,Sun Apr 19 10:03:43 PDT 2009,NO_QUERY,clairejh,"The chicken is roasting, and the vegetables and Yorkshire puds are ready to go. I guess I'd better start on the ironing"
0,1555869301,Sat Apr 18 20:55:57 PDT 2009,NO_QUERY,ClassyChaz,We are sitting in traffic...hope att these people aint going to the same party as me I hate an over crowded event
0,1791778217,Wed May 13 21:04:42 PDT 2009,NO_QUERY,massiella,"wtf...i need entertainment, or sum1 to entertain me..."
0,1792051270,Wed May 13 21:57:57 PDT 2009,NO_QUERY,simpliizity,My throat has gotten worse!
0,1693396924,Sun May 03 22:25:25 PDT 2009,NO_QUERY,2belost,Can't seep......
1,1469029032,Tue Apr 07 04:54:28 PDT 2009,NO_QUERY,gasyblog,A yest ! Corrigï¿½
1,1678756312,Sat May 02 07:38:14 PDT 2009,NO_QUERY,sarahhh___,got a new phone. same number but i dont have anyones number so can u text me saying its you? thannks
0,1558638810,Sun Apr 19 08:58:43 PDT 2009,NO_QUERY,danishk,There goes the captain.. and the other one is playing a test match KKR whts happening #FAIL #ipl09
0,1563807568,Mon Apr 20 00:21:26 PDT 2009,NO_QUERY,jimthomlinson,"@trickyshirls too busy guessing what you would blip next. Naaa, I have ME/CFS so sometimes have weird sleeping (or not) patterns"
1,1680704002,Sat May 02 12:18:04 PDT 2009,NO_QUERY,graphicidentity,@JoshThycotic I think you still could have fun with those texture for personal project thou
1,1677644757,Sat May 02 03:12:15 PDT 2009,NO_QUERY,mel95,watching stuff on youtube haha
1,1564332588,Mon Apr 20 02:58:20 PDT 2009,NO_QUERY,nonformality,"Sweet mother of all surprises, he is here! HE IS HERE! HEEEE IIISSSSS HEEEEREEEE!!! All of you: extend a most royal welcome to @gomesrui"
1,1573004351,Mon Apr 20 23:20:43 PDT 2009,NO_QUERY,Amanda_Mosh,"@ddlovato it's a Catch 22...as long as you're happy and content with things, who cares."
0,1676021913,Fri May 01 20:53:58 PDT 2009,NO_QUERY,BrandySanDiego,@shelby_says cause i miss who we used to be
1,1468280929,Tue Apr 07 00:43:21 PDT 2009,NO_QUERY,Tobias_G,"Countdown: 7:16 h until my vacation will start 8 days off, better than nothing."
0,1564118979,Mon Apr 20 01:52:18 PDT 2009,NO_QUERY,BADDESTNLA,@exotic y aren't u slp? I'm so goin to be drained for work 2mor
0,1564034797,Mon Apr 20 01:26:23 PDT 2009,NO_QUERY,mattashdene,Why is school so boring?
1,1468023690,Mon Apr 06 23:18:44 PDT 2009,NO_QUERY,idonthavefleas,"@camillejaiden Dude. Wow Now I kind of sort of wished I'd gone, but still ehh. $35 for 1 band."
0,1681062233,Sat May 02 13:07:40 PDT 2009,NO_QUERY,Mephostopheles,"I have to pick up photoshop, and the tablet tonight. Nowhere has it in white. So I'm stuck with it in black. Looks shitty w/ my macbook"
0,1692287891,Sun May 03 19:40:24 PDT 2009,NO_QUERY,projectboston,"@DMB_ ha. no worries. love seeger. spaceman is the only new track worth a damn, though... used to be a david j disciple. now not so much"
0,1675819447,Fri May 01 20:24:21 PDT 2009,NO_QUERY,BarbInNebraska,@alicemercer I always lose at those games. I'm too slow.
1,1573968301,Tue Apr 21 03:41:49 PDT 2009,NO_QUERY,hunnylovins,@garethemery jusss kidding it looks great mr
0,1551113334,Sat Apr 18 08:11:04 PDT 2009,NO_QUERY,PamelaMartin,@sparklymegz I don't like that. Take Care...
1,1686089070,Sun May 03 03:41:57 PDT 2009,NO_QUERY,mrsthompsonx,"@nicobyrne can't wait to hear your new stuff it's been a long year, glad to hear you had a great night."
1,1681065888,Sat May 02 13:08:10 PDT 2009,NO_QUERY,evarut08,is playing Euro 2008 on the psp
1,1469420127,Tue Apr 07 06:19:38 PDT 2009,NO_QUERY,angelafr,poor @littlebrownpen ! Fortunately you have a good sense of humor
0,1548580903,Fri Apr 17 21:21:28 PDT 2009,NO_QUERY,S3XYF3V3R,my bestie ran away from home
1,1679912694,Sat May 02 10:28:15 PDT 2009,NO_QUERY,noellong,Going to the humane society to look for a kitten
0,1685891778,Sun May 03 02:37:57 PDT 2009,NO_QUERY,sticky525,lol ive lost a couple of followers
0,1753558766,Sun May 10 02:14:46 PDT 2009,NO_QUERY,Shanniee,@bradiewebbstack :O OMG JEALOUS MUCH U REPLY TO HER OMG OMG OMG ILY HEAPS PLZ JUST ONE WORD *or more ..... most likely more* PLZ
1,1557373071,Sun Apr 19 03:42:56 PDT 2009,NO_QUERY,Mischii,"@mileycyrus heey, you're on your way to germany right..(:? I'm from gemany ï¿½ï¿½hm.how long are you in germany?&lt;3mail back pls"
1,1685981770,Sun May 03 03:07:00 PDT 2009,NO_QUERY,SamsulFathan,@MaheshKukreja Great!! i'm fine. Just chilling at home n watching &quot;animal planet&quot;
0,1563900101,Mon Apr 20 00:47:11 PDT 2009,NO_QUERY,sigitpurnomo,OMG... my Acer Aspire 5920G Baterai Charger is not functioning... hiks
1,1677226840,Sat May 02 01:01:50 PDT 2009,NO_QUERY,rdfreak,now it's time to log on the zonebbs and read some drama on the message boards; haven't done that for a while!
0,1679762723,Sat May 02 10:07:15 PDT 2009,NO_QUERY,This_Is_funny,trying to learn french folio. its not working at all
0,1556136316,Sat Apr 18 21:45:56 PDT 2009,NO_QUERY,mochrie_rocks,"@girlandcowdog Aww! I thought it was sunny all over America... I'm sorry, dear."
0,1469948324,Tue Apr 07 07:53:57 PDT 2009,NO_QUERY,TheTessP,Out of pickles...
1,1692018931,Sun May 03 19:06:14 PDT 2009,NO_QUERY,EugeneBrown,http://twitpic.com/4itqz - Even after a long busy weekend!! I still have the best lookin wife in the entire galaxy!
1,1573802426,Tue Apr 21 02:55:58 PDT 2009,NO_QUERY,AussieGirl93,Im sitting at home watching biggest loser and on twitter at the same time! Gosh im talented.
0,1685883618,Sun May 03 02:35:14 PDT 2009,NO_QUERY,MCRNinja,@maryvangils i can't sleep augh. gonna try now.
0,1678046999,Sat May 02 05:15:51 PDT 2009,NO_QUERY,y0usei,@ktan91 aww she turned us both off? Aww then can you turn it on again?
1,1686105005,Sun May 03 03:47:02 PDT 2009,NO_QUERY,FoxlairSolitare,Almost home I love my bed
1,1563850738,Mon Apr 20 00:33:19 PDT 2009,NO_QUERY,sleeplessgirl,"@tinnywonks April 20 &quot;has long been an unofficial day of celebration for marijuana fans.&quot; Hence, Happy 420! Thanks to the New York Times."
1,1686170555,Sun May 03 04:08:03 PDT 2009,NO_QUERY,chloethelwell,"@tommcfly Oooh and Tom, you're on t4 at 12:20 if you were planning on watching yourself. That sounded weird! Haha xxx reply if you can"
1,1691270691,Sun May 03 17:29:15 PDT 2009,NO_QUERY,Crayonsetc,We are at the airport and through security. Home in a few hours... Well after the drive from DIA
1,1556244203,Sat Apr 18 22:07:41 PDT 2009,NO_QUERY,WTFJAY,@GravyFloid Im lovin the springtime
0,1558003930,Sun Apr 19 06:54:36 PDT 2009,NO_QUERY,french_dog,@Sue036 maybe they do this because they know they have a bit of a problem with peoples login. I wish I knew before I got locked out
1,1685483148,Sun May 03 00:35:23 PDT 2009,NO_QUERY,kylerengland,i'm on a raspberry-filled-chocolate-ravioli high
1,1558025802,Sun Apr 19 06:59:38 PDT 2009,NO_QUERY,tsarnick,@lownleeeynjul i didn't have any ideas that are better than the light bulb!! let me think about it
1,1557178671,Sun Apr 19 02:28:42 PDT 2009,NO_QUERY,Testament,Hristos a inviat
0,1694921108,Mon May 04 04:36:37 PDT 2009,NO_QUERY,Wonderland09,@JLSOfficial your forum.. is going to be the death of me. like actually exploding death.. it wont be pretty mr get tweeting we miss yu =[
1,1685918684,Sun May 03 02:46:42 PDT 2009,NO_QUERY,raistlin03,Watching video of AWARE EGM... Josie say Marketing is her area of expertise... I say she epic fail in PR skills...
0,1677424552,Sat May 02 02:00:33 PDT 2009,NO_QUERY,tweetpet,@jonathands Clean Me!
0,1760306396,Sun May 10 21:10:54 PDT 2009,NO_QUERY,2009skyyblue,I got temptation licked... not literally tho LOL!
1,1679420230,Sat May 02 09:18:43 PDT 2009,NO_QUERY,continuum_q5,Report locatin to screen 3 please
0,1565790635,Mon Apr 20 07:33:36 PDT 2009,NO_QUERY,wdwcrpmichelle,@antonycotton Awwh i love betty too - I can't believe she is going to be sacked from the rovers
0,1770826101,Mon May 11 22:21:19 PDT 2009,NO_QUERY,hanloosschilder,"@cheese_sammich i'm over that idea, i was going to rent all the other seasons but then i realised i have like $10 on my card"
1,1690872385,Sun May 03 16:34:17 PDT 2009,NO_QUERY,savannahhhhxo,Who is this?
0,1771135567,Mon May 11 23:18:35 PDT 2009,NO_QUERY,bea_834,every part of my body hurts!
0,1685824101,Sun May 03 02:16:21 PDT 2009,NO_QUERY,jessicamlm,"@demarhamilton Man, the Celtics killed it tonight! Sorry that you are bummed. Now I'm just worried about who I will root for in rnd 2."
1,1563621328,Sun Apr 19 23:33:14 PDT 2009,NO_QUERY,yasuyukima,@sugusugu77 Or I'd rather say that Tokyo is &quot;Big Oden&quot; which contains various foods but almost same taste..
0,1551901505,Sat Apr 18 10:16:03 PDT 2009,NO_QUERY,arielart,@ladyisis13 sorry to hear about the car!
1,1548641846,Fri Apr 17 21:32:05 PDT 2009,NO_QUERY,savasavasava,"that was an awesome cake-party!! of course, awesomeness was enhanced because of @ElliotRonen @theredheadsaid and @bruzed being around #fb"
1,1563515916,Sun Apr 19 23:08:07 PDT 2009,NO_QUERY,far1983,@just_reva good that you got his call @girisrini u ok now??
0,1573599883,Tue Apr 21 01:56:48 PDT 2009,NO_QUERY,MorgaineNYC,@jreng Weds won't work this week - I'm in Tarrytown.
0,1688076261,Sun May 03 10:17:01 PDT 2009,NO_QUERY,KateBandit,@circasurvive I can't believe I missed this
1,1687464769,Sun May 03 08:46:08 PDT 2009,NO_QUERY,Textklick,@Transblawg Thanks for sharing #Tech
0,1550778675,Sat Apr 18 07:14:44 PDT 2009,NO_QUERY,trancemade,@bobbymonkz yup replacing daniel kandi since he couldnt get a passport unfortunatly #asot400
0,1551795027,Sat Apr 18 09:59:41 PDT 2009,NO_QUERY,KiraVonSutra,"Gonna go make my sister eat. Had bad dreams about her, my nephew, and mom. Obviously stressed."
0,1676428737,Fri May 01 22:01:08 PDT 2009,NO_QUERY,mariapersson,7 am and I'm awake becuse my boyfriend texted me
1,1558317594,Sun Apr 19 08:00:02 PDT 2009,NO_QUERY,LitHousewife,@Shannan79 I'm in a stamping kind of mood thanks to @teashopgirl. I'll be creative that way today.
1,1684902278,Sat May 02 22:24:12 PDT 2009,NO_QUERY,raachheeel,Got some new pet fish
1,1573386305,Tue Apr 21 00:56:05 PDT 2009,NO_QUERY,jemein,@ReyesMike Very interesting article..
1,1564283139,Mon Apr 20 02:43:17 PDT 2009,NO_QUERY,Moriasreadings,"@michaelgrainger Enjoying another sunny day here, feels so nice after all the rain we've had"
0,1687239090,Sun May 03 08:09:27 PDT 2009,NO_QUERY,maxlagos,morning lovers! have 3 blisters on one foot and 2 on other...ran without socks this morning
1,1676935035,Fri May 01 23:46:33 PDT 2009,NO_QUERY,mcblaze80,@ferrycorsten http://twitpic.com/4e0db - it's never too early!
0,1469816619,Tue Apr 07 07:30:18 PDT 2009,NO_QUERY,ivoflipse5,Sick at home The worst part is I can't even play Guitar Hero World Tour... My life sucks...
0,1677802185,Sat May 02 04:04:04 PDT 2009,NO_QUERY,anahalim,people at casa have fun ya! ;) sorry can't come to angel's party http://plurk.com/p/rcz41
0,1688072064,Sun May 03 10:16:25 PDT 2009,NO_QUERY,Futurator,"Losing my mind over my last final, and after that's done I have the foundation exam to look forward to"
0,1694349641,Mon May 04 02:13:14 PDT 2009,NO_QUERY,Reetesh,"Stupid, nothing is like school now Exams turned into a memory test more than anything.. well. atleast I explained everything required.."
0,1467918850,Mon Apr 06 22:48:38 PDT 2009,NO_QUERY,sthrn_belle,My Pookie has a UTI. I have to be Nurse Gabbie and get him back to 100%!!! No more sodas!!!!!!!!!!!!!!
1,1573895632,Tue Apr 21 03:21:57 PDT 2009,NO_QUERY,nikniks27,"@mickiep21 He's told us not to blow it cos he knows its all worthwhile Ur msg made smile - love that song, am sending big kisses 2 u xxx"
1,1555958929,Sat Apr 18 21:11:55 PDT 2009,NO_QUERY,ericlx,today was amazin.
1,1564755040,Mon Apr 20 04:48:35 PDT 2009,NO_QUERY,CathBx,"@PeterBlackQUT @thetowncrier ok, I confess, I like the logies too! I even possessed one once. It lived a happy life on my toilet"
1,1677036051,Sat May 02 00:11:12 PDT 2009,NO_QUERY,socialitebeauty,@Lakeithea - how was ur friday?
0,1573541242,Tue Apr 21 01:39:44 PDT 2009,NO_QUERY,JimMcIntyre,@anthonyshort Servers are down tonight
0,1572952449,Mon Apr 20 23:08:55 PDT 2009,NO_QUERY,MFRDZ,"back in austin and NOT ready for the worst part of college..final exams,papers and projects..."
0,1564290898,Mon Apr 20 02:45:39 PDT 2009,NO_QUERY,TessMorris,found out today the lovely lady up the road died at the weekend
0,1752951296,Sat May 09 23:33:57 PDT 2009,NO_QUERY,MyCakesRock,Wish I was close enough to take care of him
0,1676120223,Fri May 01 21:09:05 PDT 2009,NO_QUERY,ratherknots,I got jipped! My firecracker popsicle only has two colors I'm missing out on the white flavor ;-;
1,1468236950,Tue Apr 07 00:28:10 PDT 2009,NO_QUERY,desficioset,@huesudito De moment em queden 4 temporades de The Wire i vaig a comenï¿½ar amb Mad Men...
1,1688818149,Sun May 03 11:59:37 PDT 2009,NO_QUERY,big_nicky_v,looking forward to a bright spot in an otherwise dreary day
1,1565955282,Mon Apr 20 07:54:55 PDT 2009,NO_QUERY,missbarbell,@lauracowen hope you customised it with #ubuntuuk/#lugradio wallpapers and left podcasts on the desktop Never hurts to advertise ;)
